task_id,title,description,required_skills,difficulty_level,deadline_days,expected_duration,difficulty_encoded
T0238,Task 238,This is a detailed description for task 238 requiring specific skills,"['React', 'Java', 'UI/UX Design', 'Node.js', 'Data Analysis']",Junior,-0.479291389759881,-0.5252923793727698,-1.2794878080841479
T0239,Task 239,This is a detailed description for task 239 requiring specific skills,"['Node.js', 'Python']",Senior,0.21083300154304344,1.1879900060570077,1.2122119155461306
T0240,Task 240,This is a detailed description for task 240 requiring specific skills,"['React', 'Node.js']",Mid,-1.1694157810628054,-0.1826359022868144,-0.03363794626900865
T0241,Task 241,This is a detailed description for task 241 requiring specific skills,"['JavaScript', 'Machine Learning', 'Python', 'UI/UX Design']",Senior,0.4408744653106849,-0.8679488564587254,1.2122119155461306
T0242,Task 242,This is a detailed description for task 242 requiring specific skills,"['Deep Learning', 'Python', 'Cloud Computing', 'UI/UX Design', 'Java']",Junior,1.0159781247297885,-0.5252923793727698,-1.2794878080841479
T0243,Task 243,This is a detailed description for task 243 requiring specific skills,"['UI/UX Design', 'Project Management']",Mid,1.706102516032713,0.8453335289710521,-0.03363794626900865
T0244,Task 244,This is a detailed description for task 244 requiring specific skills,"['Java', 'Cloud Computing', 'Node.js']",Mid,0.5558951971945056,-1.210605333544681,-0.03363794626900865
T0245,Task 245,This is a detailed description for task 245 requiring specific skills,"['JavaScript', 'Project Management']",Senior,0.5558951971945056,-0.1826359022868144,1.2122119155461306
T0246,Task 246,This is a detailed description for task 246 requiring specific skills,"['Java', 'Data Analysis', 'JavaScript', 'Cloud Computing']",Junior,-0.939374317295164,-0.8679488564587254,-1.2794878080841479
T0247,Task 247,This is a detailed description for task 247 requiring specific skills,"['UI/UX Design', 'Java', 'Data Analysis', 'NLP']",Senior,0.9009573928459679,-0.8679488564587254,1.2122119155461306
T0248,Task 248,This is a detailed description for task 248 requiring specific skills,"['DevOps', 'React', 'UI/UX Design']",Senior,0.6709159290783264,1.5306464831429631,1.2122119155461306
T0249,Task 249,This is a detailed description for task 249 requiring specific skills,"['Machine Learning', 'React', 'Deep Learning']",Mid,-0.24924992599223952,-1.210605333544681,-0.03363794626900865
T0250,Task 250,This is a detailed description for task 250 requiring specific skills,"['React', 'Project Management', 'UI/UX Design']",Mid,-1.6294987085980883,0.16002057479914109,-0.03363794626900865
T0251,Task 251,This is a detailed description for task 251 requiring specific skills,"['Node.js', 'Cloud Computing', 'React', 'Project Management', 'SQL']",Senior,-0.8243535854113432,1.1879900060570077,1.2122119155461306
T0252,Task 252,This is a detailed description for task 252 requiring specific skills,"['UI/UX Design', 'Java', 'Deep Learning', 'React', 'DevOps']",Senior,1.24601958849743,-0.1826359022868144,1.2122119155461306
T0253,Task 253,This is a detailed description for task 253 requiring specific skills,"['Deep Learning', 'React', 'DevOps', 'Cloud Computing']",Junior,0.21083300154304344,0.8453335289710521,-1.2794878080841479
T0254,Task 254,This is a detailed description for task 254 requiring specific skills,"['React', 'Machine Learning', 'SQL', 'Python', 'Cloud Computing']",Senior,-1.6294987085980883,0.16002057479914109,1.2122119155461306
T0255,Task 255,This is a detailed description for task 255 requiring specific skills,"['NLP', 'Project Management', 'Deep Learning', 'UI/UX Design']",Junior,1.4760610522650717,0.5026770518850966,-1.2794878080841479
T0256,Task 256,This is a detailed description for task 256 requiring specific skills,"['Deep Learning', 'Cloud Computing', 'Java', 'Project Management']",Senior,-1.6294987085980883,-0.1826359022868144,1.2122119155461306
T0257,Task 257,This is a detailed description for task 257 requiring specific skills,"['Python', 'Deep Learning', 'SQL', 'React', 'DevOps']",Mid,-0.7093328535275225,-1.5532618106306364,-0.03363794626900865
T0258,Task 258,This is a detailed description for task 258 requiring specific skills,"['DevOps', 'Deep Learning']",Senior,0.6709159290783264,-1.5532618106306364,1.2122119155461306
T0259,Task 259,This is a detailed description for task 259 requiring specific skills,"['Data Analysis', 'Python', 'Project Management']",Senior,0.5558951971945056,1.5306464831429631,1.2122119155461306
T0260,Task 260,This is a detailed description for task 260 requiring specific skills,"['JavaScript', 'SQL', 'NLP', 'Cloud Computing', 'Project Management']",Senior,0.4408744653106849,1.5306464831429631,1.2122119155461306
T0261,Task 261,This is a detailed description for task 261 requiring specific skills,"['UI/UX Design', 'Machine Learning', 'Java']",Junior,1.0159781247297885,-1.5532618106306364,-1.2794878080841479
T0262,Task 262,This is a detailed description for task 262 requiring specific skills,"['Python', 'Project Management', 'DevOps']",Mid,-1.5144779767142678,-0.5252923793727698,-0.03363794626900865
T0263,Task 263,This is a detailed description for task 263 requiring specific skills,"['Project Management', 'Deep Learning', 'SQL', 'NLP', 'Java']",Mid,-0.479291389759881,0.16002057479914109,-0.03363794626900865
T0264,Task 264,This is a detailed description for task 264 requiring specific skills,"['DevOps', 'UI/UX Design']",Mid,-1.399457244830447,1.1879900060570077,-0.03363794626900865
T0265,Task 265,This is a detailed description for task 265 requiring specific skills,"['UI/UX Design', 'Machine Learning']",Mid,-0.939374317295164,-1.5532618106306364,-0.03363794626900865
T0266,Task 266,This is a detailed description for task 266 requiring specific skills,"['NLP', 'JavaScript', 'Java', 'Project Management']",Mid,1.0159781247297885,1.1879900060570077,-0.03363794626900865
T0267,Task 267,This is a detailed description for task 267 requiring specific skills,"['Java', 'Node.js', 'JavaScript', 'Project Management', 'Cloud Computing']",Junior,-0.8243535854113432,0.16002057479914109,-1.2794878080841479
T0268,Task 268,This is a detailed description for task 268 requiring specific skills,"['UI/UX Design', 'React', 'Data Analysis', 'JavaScript']",Mid,0.4408744653106849,-0.8679488564587254,-0.03363794626900865
T0269,Task 269,This is a detailed description for task 269 requiring specific skills,"['Node.js', 'UI/UX Design', 'DevOps', 'Python']",Junior,-0.7093328535275225,-0.1826359022868144,-1.2794878080841479
T0270,Task 270,This is a detailed description for task 270 requiring specific skills,"['SQL', 'Cloud Computing', 'NLP', 'React']",Junior,-1.2844365129466262,-0.8679488564587254,-1.2794878080841479
T0271,Task 271,This is a detailed description for task 271 requiring specific skills,"['Java', 'React', 'DevOps', 'Project Management']",Junior,-0.3642706578760603,-1.5532618106306364,-1.2794878080841479
T0272,Task 272,This is a detailed description for task 272 requiring specific skills,"['NLP', 'UI/UX Design', 'Python']",Mid,-0.019208462224598044,0.16002057479914109,-0.03363794626900865
T0273,Task 273,This is a detailed description for task 273 requiring specific skills,"['Java', 'Project Management']",Junior,-0.1342291941084188,-1.5532618106306364,-1.2794878080841479
T0274,Task 274,This is a detailed description for task 274 requiring specific skills,"['Project Management', 'JavaScript', 'DevOps', 'Deep Learning']",Mid,-0.24924992599223952,-0.8679488564587254,-0.03363794626900865
T0275,Task 275,This is a detailed description for task 275 requiring specific skills,"['Deep Learning', 'JavaScript', 'SQL', 'Machine Learning']",Mid,-0.24924992599223952,-1.210605333544681,-0.03363794626900865
T0276,Task 276,This is a detailed description for task 276 requiring specific skills,"['NLP', 'Machine Learning']",Junior,-1.6294987085980883,-1.5532618106306364,-1.2794878080841479
T0277,Task 277,This is a detailed description for task 277 requiring specific skills,"['Node.js', 'Java']",Senior,1.706102516032713,-1.5532618106306364,1.2122119155461306
T0278,Task 278,This is a detailed description for task 278 requiring specific skills,"['Data Analysis', 'Cloud Computing', 'React']",Mid,0.7859366609621472,1.1879900060570077,-0.03363794626900865
T0279,Task 279,This is a detailed description for task 279 requiring specific skills,"['Node.js', 'Deep Learning', 'UI/UX Design']",Senior,-1.399457244830447,0.16002057479914109,1.2122119155461306
T0280,Task 280,This is a detailed description for task 280 requiring specific skills,"['Java', 'NLP', 'React']",Junior,-0.8243535854113432,-0.8679488564587254,-1.2794878080841479
T0281,Task 281,This is a detailed description for task 281 requiring specific skills,"['Node.js', 'Data Analysis']",Mid,0.21083300154304344,-1.5532618106306364,-0.03363794626900865
T0282,Task 282,This is a detailed description for task 282 requiring specific skills,"['JavaScript', 'NLP', 'Deep Learning', 'SQL', 'Cloud Computing']",Mid,0.9009573928459679,-0.5252923793727698,-0.03363794626900865
T0283,Task 283,This is a detailed description for task 283 requiring specific skills,"['Java', 'SQL', 'Deep Learning']",Junior,-0.1342291941084188,0.5026770518850966,-1.2794878080841479
T0284,Task 284,This is a detailed description for task 284 requiring specific skills,"['Java', 'NLP']",Junior,1.361040320381251,-0.1826359022868144,-1.2794878080841479
T0285,Task 285,This is a detailed description for task 285 requiring specific skills,"['Deep Learning', 'UI/UX Design', 'Python', 'Data Analysis']",Senior,-0.24924992599223952,1.5306464831429631,1.2122119155461306
T0286,Task 286,This is a detailed description for task 286 requiring specific skills,"['Python', 'Data Analysis', 'Project Management', 'React']",Mid,-0.5943121216437017,0.8453335289710521,-0.03363794626900865
T0287,Task 287,This is a detailed description for task 287 requiring specific skills,"['NLP', 'React', 'Deep Learning']",Senior,-1.399457244830447,0.5026770518850966,1.2122119155461306
T0288,Task 288,This is a detailed description for task 288 requiring specific skills,"['Cloud Computing', 'DevOps', 'SQL', 'UI/UX Design']",Junior,0.0958122696592227,1.1879900060570077,-1.2794878080841479
T0289,Task 289,This is a detailed description for task 289 requiring specific skills,"['NLP', 'SQL', 'Data Analysis']",Mid,-0.7093328535275225,1.1879900060570077,-0.03363794626900865
T0290,Task 290,This is a detailed description for task 290 requiring specific skills,"['Java', 'JavaScript', 'DevOps', 'Project Management']",Senior,0.21083300154304344,-0.8679488564587254,1.2122119155461306
T0291,Task 291,This is a detailed description for task 291 requiring specific skills,"['JavaScript', 'Project Management', 'Machine Learning', 'UI/UX Design']",Junior,1.361040320381251,-1.5532618106306364,-1.2794878080841479
T0292,Task 292,This is a detailed description for task 292 requiring specific skills,"['SQL', 'UI/UX Design']",Junior,-0.479291389759881,-1.210605333544681,-1.2794878080841479
T0293,Task 293,This is a detailed description for task 293 requiring specific skills,"['Python', 'JavaScript', 'Machine Learning', 'Cloud Computing', 'Data Analysis']",Mid,-0.019208462224598044,0.5026770518850966,-0.03363794626900865
T0294,Task 294,This is a detailed description for task 294 requiring specific skills,"['UI/UX Design', 'SQL', 'Cloud Computing', 'NLP']",Senior,-0.1342291941084188,1.5306464831429631,1.2122119155461306
T0295,Task 295,This is a detailed description for task 295 requiring specific skills,"['UI/UX Design', 'Python', 'Deep Learning']",Junior,-1.399457244830447,-0.5252923793727698,-1.2794878080841479
T0296,Task 296,This is a detailed description for task 296 requiring specific skills,"['Data Analysis', 'Python', 'DevOps', 'Node.js']",Junior,0.4408744653106849,0.8453335289710521,-1.2794878080841479
T0297,Task 297,This is a detailed description for task 297 requiring specific skills,"['React', 'Data Analysis']",Mid,-0.24924992599223952,-1.210605333544681,-0.03363794626900865
T0298,Task 298,This is a detailed description for task 298 requiring specific skills,"['Java', 'Data Analysis']",Senior,-0.24924992599223952,1.5306464831429631,1.2122119155461306
T0299,Task 299,This is a detailed description for task 299 requiring specific skills,"['Project Management', 'Java', 'SQL', 'Deep Learning', 'Machine Learning']",Mid,0.3258537334268642,1.5306464831429631,-0.03363794626900865
T0300,Task 300,This is a detailed description for task 300 requiring specific skills,"['Project Management', 'DevOps']",Senior,1.0159781247297885,-1.5532618106306364,1.2122119155461306
T0301,Task 301,This is a detailed description for task 301 requiring specific skills,"['Project Management', 'Data Analysis', 'SQL', 'Java']",Mid,-0.7093328535275225,0.8453335289710521,-0.03363794626900865
T0302,Task 302,This is a detailed description for task 302 requiring specific skills,"['Project Management', 'JavaScript', 'Machine Learning', 'Cloud Computing', 'Deep Learning']",Mid,0.3258537334268642,0.5026770518850966,-0.03363794626900865
T0303,Task 303,This is a detailed description for task 303 requiring specific skills,"['JavaScript', 'UI/UX Design', 'Node.js']",Senior,0.0958122696592227,0.5026770518850966,1.2122119155461306
T0304,Task 304,This is a detailed description for task 304 requiring specific skills,"['DevOps', 'Java', 'Machine Learning']",Mid,0.5558951971945056,-1.210605333544681,-0.03363794626900865
T0305,Task 305,This is a detailed description for task 305 requiring specific skills,"['DevOps', 'Java']",Junior,-1.6294987085980883,-0.5252923793727698,-1.2794878080841479
T0306,Task 306,This is a detailed description for task 306 requiring specific skills,"['JavaScript', 'Data Analysis']",Mid,1.24601958849743,0.5026770518850966,-0.03363794626900865
T0307,Task 307,This is a detailed description for task 307 requiring specific skills,"['NLP', 'Machine Learning', 'DevOps', 'Data Analysis']",Senior,-1.1694157810628054,0.8453335289710521,1.2122119155461306
T0308,Task 308,This is a detailed description for task 308 requiring specific skills,"['Java', 'Node.js', 'React', 'Python', 'JavaScript']",Junior,1.0159781247297885,0.16002057479914109,-1.2794878080841479
T0309,Task 309,This is a detailed description for task 309 requiring specific skills,"['Node.js', 'Java', 'React', 'DevOps', 'Project Management']",Mid,-1.0543950491789846,-1.5532618106306364,-0.03363794626900865
T0310,Task 310,This is a detailed description for task 310 requiring specific skills,"['NLP', 'React', 'Cloud Computing', 'Data Analysis']",Senior,1.1309988566136093,1.5306464831429631,1.2122119155461306
T0311,Task 311,This is a detailed description for task 311 requiring specific skills,"['Deep Learning', 'Java', 'DevOps', 'JavaScript', 'React']",Senior,0.0958122696592227,1.1879900060570077,1.2122119155461306
T0312,Task 312,This is a detailed description for task 312 requiring specific skills,"['SQL', 'UI/UX Design', 'Node.js', 'DevOps']",Junior,-0.019208462224598044,0.16002057479914109,-1.2794878080841479
T0313,Task 313,This is a detailed description for task 313 requiring specific skills,"['Project Management', 'SQL', 'Cloud Computing', 'Machine Learning', 'Data Analysis']",Mid,0.4408744653106849,-1.5532618106306364,-0.03363794626900865
T0314,Task 314,This is a detailed description for task 314 requiring specific skills,"['Deep Learning', 'JavaScript', 'Python']",Senior,0.9009573928459679,-1.5532618106306364,1.2122119155461306
T0315,Task 315,This is a detailed description for task 315 requiring specific skills,"['Machine Learning', 'JavaScript', 'Deep Learning', 'Node.js']",Mid,-0.7093328535275225,0.16002057479914109,-0.03363794626900865
T0316,Task 316,This is a detailed description for task 316 requiring specific skills,"['React', 'JavaScript']",Mid,-1.0543950491789846,1.1879900060570077,-0.03363794626900865
T0317,Task 317,This is a detailed description for task 317 requiring specific skills,"['JavaScript', 'SQL', 'Project Management', 'Machine Learning', 'React']",Senior,0.7859366609621472,-0.5252923793727698,1.2122119155461306
T0318,Task 318,This is a detailed description for task 318 requiring specific skills,"['React', 'Data Analysis']",Junior,-1.399457244830447,0.16002057479914109,-1.2794878080841479
T0319,Task 319,This is a detailed description for task 319 requiring specific skills,"['Python', 'SQL', 'DevOps']",Senior,1.1309988566136093,1.5306464831429631,1.2122119155461306
T0320,Task 320,This is a detailed description for task 320 requiring specific skills,"['Java', 'Project Management', 'JavaScript']",Mid,-0.479291389759881,0.8453335289710521,-0.03363794626900865
T0321,Task 321,This is a detailed description for task 321 requiring specific skills,"['Node.js', 'Python']",Junior,1.5910817841488925,0.8453335289710521,-1.2794878080841479
T0322,Task 322,This is a detailed description for task 322 requiring specific skills,"['JavaScript', 'Java']",Mid,-1.5144779767142678,0.5026770518850966,-0.03363794626900865
T0323,Task 323,This is a detailed description for task 323 requiring specific skills,"['NLP', 'React', 'DevOps', 'Cloud Computing', 'JavaScript']",Senior,1.24601958849743,-0.1826359022868144,1.2122119155461306
T0324,Task 324,This is a detailed description for task 324 requiring specific skills,"['SQL', 'Cloud Computing', 'Data Analysis', 'Python']",Mid,0.7859366609621472,-1.210605333544681,-0.03363794626900865
T0325,Task 325,This is a detailed description for task 325 requiring specific skills,"['SQL', 'UI/UX Design']",Senior,0.4408744653106849,1.5306464831429631,1.2122119155461306
T0326,Task 326,This is a detailed description for task 326 requiring specific skills,"['Node.js', 'NLP', 'Deep Learning']",Mid,-0.5943121216437017,-0.8679488564587254,-0.03363794626900865
T0327,Task 327,This is a detailed description for task 327 requiring specific skills,"['Data Analysis', 'DevOps', 'Project Management']",Senior,0.5558951971945056,-1.5532618106306364,1.2122119155461306
T0328,Task 328,This is a detailed description for task 328 requiring specific skills,"['SQL', 'Machine Learning', 'Java', 'UI/UX Design']",Mid,-1.0543950491789846,0.16002057479914109,-0.03363794626900865
T0329,Task 329,This is a detailed description for task 329 requiring specific skills,"['Node.js', 'Java', 'UI/UX Design']",Senior,1.4760610522650717,1.1879900060570077,1.2122119155461306
T0330,Task 330,This is a detailed description for task 330 requiring specific skills,"['React', 'SQL', 'Python', 'DevOps']",Senior,-0.7093328535275225,-0.8679488564587254,1.2122119155461306
T0331,Task 331,This is a detailed description for task 331 requiring specific skills,"['Machine Learning', 'DevOps', 'Project Management', 'UI/UX Design']",Senior,-1.5144779767142678,-1.210605333544681,1.2122119155461306
T0332,Task 332,This is a detailed description for task 332 requiring specific skills,"['React', 'DevOps', 'NLP', 'Java']",Mid,1.5910817841488925,-0.8679488564587254,-0.03363794626900865
T0333,Task 333,This is a detailed description for task 333 requiring specific skills,"['UI/UX Design', 'Node.js', 'Cloud Computing']",Senior,-0.7093328535275225,-0.8679488564587254,1.2122119155461306
T0334,Task 334,This is a detailed description for task 334 requiring specific skills,"['UI/UX Design', 'Project Management', 'Java', 'Cloud Computing', 'NLP']",Mid,-0.7093328535275225,0.8453335289710521,-0.03363794626900865
T0335,Task 335,This is a detailed description for task 335 requiring specific skills,"['Project Management', 'Python', 'Machine Learning', 'NLP']",Senior,-0.24924992599223952,-1.5532618106306364,1.2122119155461306
T0336,Task 336,This is a detailed description for task 336 requiring specific skills,"['JavaScript', 'Project Management']",Junior,-1.399457244830447,1.1879900060570077,-1.2794878080841479
T0337,Task 337,This is a detailed description for task 337 requiring specific skills,"['DevOps', 'Java', 'UI/UX Design', 'Cloud Computing']",Junior,0.5558951971945056,1.1879900060570077,-1.2794878080841479
T0338,Task 338,This is a detailed description for task 338 requiring specific skills,"['Java', 'Project Management', 'JavaScript', 'Machine Learning', 'NLP']",Mid,1.0159781247297885,1.5306464831429631,-0.03363794626900865
T0339,Task 339,This is a detailed description for task 339 requiring specific skills,"['SQL', 'Project Management', 'Python', 'NLP']",Junior,-0.019208462224598044,1.5306464831429631,-1.2794878080841479
T0340,Task 340,This is a detailed description for task 340 requiring specific skills,"['React', 'Cloud Computing', 'UI/UX Design', 'Data Analysis']",Senior,1.361040320381251,-0.5252923793727698,1.2122119155461306
T0341,Task 341,This is a detailed description for task 341 requiring specific skills,"['Project Management', 'Cloud Computing']",Senior,1.24601958849743,-1.210605333544681,1.2122119155461306
T0342,Task 342,This is a detailed description for task 342 requiring specific skills,"['React', 'Project Management', 'Node.js']",Senior,-0.939374317295164,0.5026770518850966,1.2122119155461306
T0343,Task 343,This is a detailed description for task 343 requiring specific skills,"['JavaScript', 'Deep Learning']",Mid,0.7859366609621472,0.16002057479914109,-0.03363794626900865
T0344,Task 344,This is a detailed description for task 344 requiring specific skills,"['NLP', 'Deep Learning', 'Java', 'Python', 'SQL']",Junior,1.5910817841488925,-1.210605333544681,-1.2794878080841479
T0345,Task 345,This is a detailed description for task 345 requiring specific skills,"['Cloud Computing', 'NLP', 'Machine Learning', 'Java']",Senior,-1.5144779767142678,1.5306464831429631,1.2122119155461306
T0346,Task 346,This is a detailed description for task 346 requiring specific skills,"['UI/UX Design', 'SQL']",Junior,1.706102516032713,-1.5532618106306364,-1.2794878080841479
T0347,Task 347,This is a detailed description for task 347 requiring specific skills,"['JavaScript', 'NLP', 'Node.js', 'DevOps']",Senior,1.24601958849743,-0.5252923793727698,1.2122119155461306
T0348,Task 348,This is a detailed description for task 348 requiring specific skills,"['Node.js', 'Machine Learning', 'UI/UX Design']",Junior,0.6709159290783264,-0.1826359022868144,-1.2794878080841479
T0349,Task 349,This is a detailed description for task 349 requiring specific skills,"['DevOps', 'Node.js']",Mid,1.361040320381251,0.8453335289710521,-0.03363794626900865
T0350,Task 350,This is a detailed description for task 350 requiring specific skills,"['Machine Learning', 'Data Analysis']",Mid,0.0958122696592227,-0.1826359022868144,-0.03363794626900865
T0351,Task 351,This is a detailed description for task 351 requiring specific skills,"['Machine Learning', 'Java', 'Data Analysis']",Senior,0.7859366609621472,1.5306464831429631,1.2122119155461306
T0352,Task 352,This is a detailed description for task 352 requiring specific skills,"['Machine Learning', 'Node.js', 'Cloud Computing']",Mid,1.5910817841488925,0.5026770518850966,-0.03363794626900865
T0353,Task 353,This is a detailed description for task 353 requiring specific skills,"['Cloud Computing', 'NLP']",Mid,-0.24924992599223952,1.5306464831429631,-0.03363794626900865
T0354,Task 354,This is a detailed description for task 354 requiring specific skills,"['Java', 'NLP']",Mid,-0.24924992599223952,-0.1826359022868144,-0.03363794626900865
T0355,Task 355,This is a detailed description for task 355 requiring specific skills,"['JavaScript', 'UI/UX Design', 'DevOps', 'Cloud Computing', 'NLP']",Junior,-1.399457244830447,1.5306464831429631,-1.2794878080841479
T0356,Task 356,This is a detailed description for task 356 requiring specific skills,"['React', 'Machine Learning']",Senior,1.1309988566136093,-1.5532618106306364,1.2122119155461306
T0357,Task 357,This is a detailed description for task 357 requiring specific skills,"['SQL', 'Python']",Mid,1.4760610522650717,-1.5532618106306364,-0.03363794626900865
T0358,Task 358,This is a detailed description for task 358 requiring specific skills,"['UI/UX Design', 'Project Management']",Mid,-1.5144779767142678,0.8453335289710521,-0.03363794626900865
T0359,Task 359,This is a detailed description for task 359 requiring specific skills,"['DevOps', 'Cloud Computing']",Junior,-0.939374317295164,-1.210605333544681,-1.2794878080841479
T0360,Task 360,This is a detailed description for task 360 requiring specific skills,"['Deep Learning', 'Project Management', 'NLP', 'Cloud Computing', 'Python']",Junior,-0.479291389759881,0.8453335289710521,-1.2794878080841479
T0361,Task 361,This is a detailed description for task 361 requiring specific skills,"['Python', 'Java', 'SQL', 'Deep Learning', 'Node.js']",Senior,0.3258537334268642,0.5026770518850966,1.2122119155461306
T0362,Task 362,This is a detailed description for task 362 requiring specific skills,"['JavaScript', 'SQL']",Mid,-1.399457244830447,-1.5532618106306364,-0.03363794626900865
T0363,Task 363,This is a detailed description for task 363 requiring specific skills,"['SQL', 'UI/UX Design', 'Java', 'NLP']",Senior,0.21083300154304344,0.5026770518850966,1.2122119155461306
T0364,Task 364,This is a detailed description for task 364 requiring specific skills,"['Java', 'Node.js', 'UI/UX Design', 'SQL', 'NLP']",Junior,0.7859366609621472,-0.5252923793727698,-1.2794878080841479
T0365,Task 365,This is a detailed description for task 365 requiring specific skills,"['Cloud Computing', 'SQL', 'Data Analysis', 'Java']",Senior,1.5910817841488925,0.8453335289710521,1.2122119155461306
T0366,Task 366,This is a detailed description for task 366 requiring specific skills,"['Python', 'Project Management', 'Java', 'SQL', 'Cloud Computing']",Junior,-0.5943121216437017,-1.210605333544681,-1.2794878080841479
T0367,Task 367,This is a detailed description for task 367 requiring specific skills,"['Node.js', 'Cloud Computing', 'UI/UX Design', 'Data Analysis', 'NLP']",Mid,0.7859366609621472,0.5026770518850966,-0.03363794626900865
T0368,Task 368,This is a detailed description for task 368 requiring specific skills,"['Machine Learning', 'NLP']",Senior,-1.1694157810628054,1.1879900060570077,1.2122119155461306
T0369,Task 369,This is a detailed description for task 369 requiring specific skills,"['Project Management', 'Machine Learning']",Junior,1.361040320381251,-1.5532618106306364,-1.2794878080841479
T0370,Task 370,This is a detailed description for task 370 requiring specific skills,"['Cloud Computing', 'UI/UX Design', 'Python']",Senior,0.9009573928459679,0.5026770518850966,1.2122119155461306
T0371,Task 371,This is a detailed description for task 371 requiring specific skills,"['SQL', 'Node.js', 'Java', 'UI/UX Design', 'Machine Learning']",Junior,-0.019208462224598044,-0.1826359022868144,-1.2794878080841479
T0372,Task 372,This is a detailed description for task 372 requiring specific skills,"['Java', 'NLP', 'UI/UX Design', 'Python', 'DevOps']",Senior,0.0958122696592227,-0.8679488564587254,1.2122119155461306
T0373,Task 373,This is a detailed description for task 373 requiring specific skills,"['JavaScript', 'Python', 'NLP', 'UI/UX Design', 'Node.js']",Mid,-1.0543950491789846,-0.8679488564587254,-0.03363794626900865
T0374,Task 374,This is a detailed description for task 374 requiring specific skills,"['Node.js', 'Machine Learning', 'DevOps', 'Java', 'JavaScript']",Mid,-1.0543950491789846,-1.5532618106306364,-0.03363794626900865
T0375,Task 375,This is a detailed description for task 375 requiring specific skills,"['UI/UX Design', 'Python', 'React', 'Project Management']",Junior,1.361040320381251,0.8453335289710521,-1.2794878080841479
T0376,Task 376,This is a detailed description for task 376 requiring specific skills,"['Deep Learning', 'UI/UX Design', 'Python', 'Machine Learning']",Senior,1.1309988566136093,-0.5252923793727698,1.2122119155461306
T0377,Task 377,This is a detailed description for task 377 requiring specific skills,"['SQL', 'Data Analysis', 'DevOps', 'Node.js', 'Python']",Senior,1.1309988566136093,-0.1826359022868144,1.2122119155461306
T0378,Task 378,This is a detailed description for task 378 requiring specific skills,"['Node.js', 'Cloud Computing']",Mid,-1.2844365129466262,-0.8679488564587254,-0.03363794626900865
T0379,Task 379,This is a detailed description for task 379 requiring specific skills,"['UI/UX Design', 'Data Analysis']",Junior,0.3258537334268642,-1.5532618106306364,-1.2794878080841479
T0380,Task 380,This is a detailed description for task 380 requiring specific skills,"['React', 'UI/UX Design', 'Java', 'Project Management']",Junior,1.4760610522650717,1.1879900060570077,-1.2794878080841479
T0381,Task 381,This is a detailed description for task 381 requiring specific skills,"['Node.js', 'DevOps', 'SQL', 'Java', 'Python']",Junior,-0.939374317295164,0.16002057479914109,-1.2794878080841479
T0382,Task 382,This is a detailed description for task 382 requiring specific skills,"['Data Analysis', 'DevOps', 'Deep Learning', 'NLP', 'Node.js']",Senior,0.4408744653106849,-0.5252923793727698,1.2122119155461306
T0383,Task 383,This is a detailed description for task 383 requiring specific skills,"['Python', 'Node.js', 'DevOps', 'Deep Learning']",Junior,-0.479291389759881,0.8453335289710521,-1.2794878080841479
T0384,Task 384,This is a detailed description for task 384 requiring specific skills,"['UI/UX Design', 'Cloud Computing', 'Deep Learning']",Junior,-1.5144779767142678,1.5306464831429631,-1.2794878080841479
T0385,Task 385,This is a detailed description for task 385 requiring specific skills,"['DevOps', 'Data Analysis', 'JavaScript', 'Java', 'Project Management']",Senior,-0.1342291941084188,0.5026770518850966,1.2122119155461306
T0386,Task 386,This is a detailed description for task 386 requiring specific skills,"['Cloud Computing', 'Machine Learning', 'UI/UX Design', 'Data Analysis', 'Node.js']",Junior,0.3258537334268642,-1.5532618106306364,-1.2794878080841479
T0387,Task 387,This is a detailed description for task 387 requiring specific skills,"['Machine Learning', 'Node.js', 'NLP']",Mid,-1.5144779767142678,-0.1826359022868144,-0.03363794626900865
T0388,Task 388,This is a detailed description for task 388 requiring specific skills,"['DevOps', 'Cloud Computing', 'React']",Junior,-1.6294987085980883,-1.5532618106306364,-1.2794878080841479
T0389,Task 389,This is a detailed description for task 389 requiring specific skills,"['Java', 'SQL', 'Cloud Computing', 'React']",Senior,0.7859366609621472,0.16002057479914109,1.2122119155461306
T0390,Task 390,This is a detailed description for task 390 requiring specific skills,"['SQL', 'React']",Mid,0.3258537334268642,0.5026770518850966,-0.03363794626900865
T0391,Task 391,This is a detailed description for task 391 requiring specific skills,"['Cloud Computing', 'Machine Learning']",Senior,0.5558951971945056,-1.5532618106306364,1.2122119155461306
T0392,Task 392,This is a detailed description for task 392 requiring specific skills,"['Python', 'Java', 'UI/UX Design', 'Deep Learning']",Senior,0.4408744653106849,0.5026770518850966,1.2122119155461306
T0393,Task 393,This is a detailed description for task 393 requiring specific skills,"['Node.js', 'Machine Learning', 'Java']",Mid,1.24601958849743,1.5306464831429631,-0.03363794626900865
T0394,Task 394,This is a detailed description for task 394 requiring specific skills,"['Project Management', 'Data Analysis', 'DevOps', 'SQL']",Senior,-0.479291389759881,1.1879900060570077,1.2122119155461306
T0395,Task 395,This is a detailed description for task 395 requiring specific skills,"['Cloud Computing', 'UI/UX Design', 'DevOps', 'Project Management', 'Java']",Mid,1.1309988566136093,0.8453335289710521,-0.03363794626900865
T0396,Task 396,This is a detailed description for task 396 requiring specific skills,"['DevOps', 'Python']",Junior,-1.5144779767142678,1.5306464831429631,-1.2794878080841479
